account_id,customer_id,country_code,legal_entity,account_type,product_code,currency_code,current_balance,available_balance,credit_limit,minimum_balance,interest_rate,account_status,freeze_reason,branch_code,product_name,open_date,close_date,last_activity_date,cycle_day,is_deleted,created_at,updated_at
ACC_0000212,CUST_000178,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,63935.51,42764.49,106700.0,5335.0,0.15,active,,BR422,Mastercard World,2024-07-05,,2025-12-22,19,0,2024-07-05 09:00:00,2025-12-31 23:59:59
ACC_0000213,CUST_000179,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,7811.23,5488.77,13300.0,665.0,0.24,active,,BR265,Visa Classic Card,2020-10-03,,2025-12-14,24,0,2020-10-03 09:00:00,2025-12-31 23:59:59
ACC_0000214,CUST_000180,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,20207.39,73892.61,94100.0,4705.0,0.18,active,,BR513,Visa Gold Card,2023-12-04,,2025-11-03,4,0,2023-12-04 09:00:00,2025-12-31 23:59:59
ACC_0000215,CUST_000181,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,17182.11,22117.89,39300.0,1965.0,0.18,active,,BR824,Mastercard Gold,2022-03-04,,2025-11-12,6,0,2022-03-04 09:00:00,2025-12-31 23:59:59
ACC_0000216,CUST_000182,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,1882.44,3817.56,5700.0,285.0,0.22,active,,BR447,Mastercard Standard,2021-04-12,,2025-12-21,3,0,2021-04-12 09:00:00,2025-12-31 23:59:59
ACC_0000217,CUST_000183,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,2213.55,2186.45,4400.0,220.0,0.24,active,,BR101,Visa Classic Card,2024-01-22,,2025-11-04,6,0,2024-01-22 09:00:00,2025-12-31 23:59:59
ACC_0000218,CUST_000184,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4873.22,8926.78,13800.0,690.0,0.24,active,,BR751,Visa Classic Card,2024-10-12,,2025-10-06,7,0,2024-10-12 09:00:00,2025-12-31 23:59:59
ACC_0000219,CUST_000185,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4447.84,13452.16,17900.0,895.0,0.24,active,,BR823,Visa Classic Card,2021-10-12,,2025-12-06,15,0,2021-10-12 09:00:00,2025-12-31 23:59:59
ACC_0000220,CUST_000186,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,9591.96,13108.04,22700.0,1135.0,0.24,active,,BR398,Visa Classic Card,2024-01-18,,2025-10-26,10,0,2024-01-18 09:00:00,2025-12-31 23:59:59
ACC_0000221,CUST_000187,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,10008.81,12291.19,22300.0,1115.0,0.24,active,,BR661,Visa Classic Card,2024-03-20,,2025-11-15,22,0,2024-03-20 09:00:00,2025-12-31 23:59:59
ACC_0000222,CUST_000187,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,12290.11,10709.89,23000.0,1150.0,0.22,active,,BR937,Mastercard Standard,2020-06-08,,2025-11-05,8,0,2020-06-08 09:00:00,2025-12-31 23:59:59
ACC_0000223,CUST_000188,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,7636.34,3963.66,11600.0,580.0,0.22,active,,BR632,Mastercard Standard,2023-11-23,,2025-12-04,28,0,2023-11-23 09:00:00,2025-12-31 23:59:59
ACC_0000224,CUST_000189,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5841.91,5358.09,11200.0,560.0,0.22,active,,BR399,Mastercard Standard,2022-06-05,,2025-11-25,7,0,2022-06-05 09:00:00,2025-12-31 23:59:59
ACC_0000225,CUST_000189,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2074.27,6525.73,8600.0,430.0,0.22,active,,BR724,Mastercard Standard,2020-08-04,,2025-11-18,16,0,2020-08-04 09:00:00,2025-12-31 23:59:59
ACC_0000226,CUST_000190,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3736.27,3063.73,6800.0,340.0,0.22,active,,BR865,Mastercard Standard,2024-01-07,,2025-10-10,19,0,2024-01-07 09:00:00,2025-12-31 23:59:59
ACC_0000227,CUST_000191,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,6446.62,7353.38,13800.0,690.0,0.24,active,,BR153,Visa Classic Card,2020-05-13,,2025-10-12,18,0,2020-05-13 09:00:00,2025-12-31 23:59:59
ACC_0000228,CUST_000192,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,25568.8,21731.2,47300.0,2365.0,0.18,active,,BR829,Mastercard Gold,2020-04-04,,2025-11-06,8,0,2020-04-04 09:00:00,2025-12-31 23:59:59
ACC_0000229,CUST_000193,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5670.3,5229.7,10900.0,545.0,0.24,active,,BR397,Visa Classic Card,2020-01-13,,2025-10-23,4,0,2020-01-13 09:00:00,2025-12-31 23:59:59
ACC_0000230,CUST_000194,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,43069.0,19031.0,62100.0,3105.0,0.15,active,,BR245,Visa Platinum Card,2021-06-27,,2025-11-02,5,0,2021-06-27 09:00:00,2025-12-31 23:59:59
ACC_0000231,CUST_000194,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,23985.8,34314.2,58300.0,2915.0,0.15,active,,BR999,Visa Platinum Card,2024-12-28,,2025-12-10,7,0,2024-12-28 09:00:00,2025-12-31 23:59:59
ACC_0000232,CUST_000195,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,7016.63,10183.37,17200.0,860.0,0.22,active,,BR599,Mastercard Standard,2023-07-09,,2025-10-27,25,0,2023-07-09 09:00:00,2025-12-31 23:59:59
ACC_0000233,CUST_000196,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5427.14,3872.86,9300.0,465.0,0.24,active,,BR217,Visa Classic Card,2021-11-23,,2025-10-03,21,0,2021-11-23 09:00:00,2025-12-31 23:59:59
ACC_0000234,CUST_000197,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2291.24,4008.76,6300.0,315.0,0.22,active,,BR649,Mastercard Standard,2022-11-23,,2025-12-13,10,0,2022-11-23 09:00:00,2025-12-31 23:59:59
ACC_0000235,CUST_000197,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3902.85,7897.15,11800.0,590.0,0.22,active,,BR966,Mastercard Standard,2020-07-27,,2025-10-03,18,0,2020-07-27 09:00:00,2025-12-31 23:59:59
ACC_0000236,CUST_000198,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,9219.12,26980.88,36200.0,1810.0,0.18,active,,BR880,Visa Gold Card,2021-01-27,,2025-11-06,3,0,2021-01-27 09:00:00,2025-12-31 23:59:59
ACC_0000237,CUST_000199,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5126.5,8173.5,13300.0,665.0,0.24,active,,BR885,Visa Classic Card,2021-08-20,,2025-10-22,17,0,2021-08-20 09:00:00,2025-12-31 23:59:59
ACC_0000238,CUST_000200,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,911.26,3488.74,4400.0,220.0,0.24,active,,BR573,Visa Classic Card,2021-06-28,,2025-11-06,12,0,2021-06-28 09:00:00,2025-12-31 23:59:59
ACC_0000239,CUST_000201,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,9427.75,4572.25,14000.0,700.0,0.24,active,,BR443,Visa Classic Card,2024-02-08,,2025-10-21,7,0,2024-02-08 09:00:00,2025-12-31 23:59:59
ACC_0000240,CUST_000201,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,4928.52,16071.48,21000.0,1050.0,0.22,active,,BR246,Mastercard Standard,2021-10-17,,2025-11-18,6,0,2021-10-17 09:00:00,2025-12-31 23:59:59
ACC_0000241,CUST_000202,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2534.97,8365.03,10900.0,545.0,0.22,active,,BR841,Mastercard Standard,2024-09-01,,2025-12-24,6,0,2024-09-01 09:00:00,2025-12-31 23:59:59
ACC_0000242,CUST_000203,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,8765.99,26034.01,34800.0,1740.0,0.18,active,,BR933,Mastercard Gold,2021-01-13,,2025-10-19,2,0,2021-01-13 09:00:00,2025-12-31 23:59:59
ACC_0000243,CUST_000204,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5265.86,18934.14,24200.0,1210.0,0.24,active,,BR685,Visa Classic Card,2024-02-01,,2025-12-27,16,0,2024-02-01 09:00:00,2025-12-31 23:59:59
ACC_0000244,CUST_000205,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3386.8,2513.2,5900.0,295.0,0.22,active,,BR590,Mastercard Standard,2023-10-09,,2025-11-21,15,0,2023-10-09 09:00:00,2025-12-31 23:59:59
ACC_0000245,CUST_000206,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,3382.6,5517.4,8900.0,445.0,0.24,active,,BR363,Visa Classic Card,2021-05-21,,2025-12-06,13,0,2021-05-21 09:00:00,2025-12-31 23:59:59
ACC_0000246,CUST_000207,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,34782.93,64617.07,99400.0,4970.0,0.15,active,,BR332,Mastercard World,2020-08-14,,2025-12-18,28,0,2020-08-14 09:00:00,2025-12-31 23:59:59
ACC_0000247,CUST_000208,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,31869.09,47230.91,79100.0,3955.0,0.15,active,,BR574,Visa Platinum Card,2023-08-24,,2025-11-15,13,0,2023-08-24 09:00:00,2025-12-31 23:59:59
ACC_0000248,CUST_000209,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,33617.21,38682.79,72300.0,3615.0,0.15,active,,BR994,Mastercard World,2021-04-23,,2025-10-19,7,0,2021-04-23 09:00:00,2025-12-31 23:59:59
ACC_0000249,CUST_000210,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,134730.29,96769.71,231500.0,11575.0,0.15,active,,BR244,Mastercard World,2023-06-21,,2025-11-07,13,0,2023-06-21 09:00:00,2025-12-31 23:59:59
ACC_0000250,CUST_000211,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,15658.71,7441.29,23100.0,1155.0,0.22,active,,BR664,Mastercard Standard,2024-07-02,,2025-10-07,11,0,2024-07-02 09:00:00,2025-12-31 23:59:59
ACC_0000251,CUST_000212,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,15595.14,21404.86,37000.0,1850.0,0.18,active,,BR863,Mastercard Gold,2021-07-19,,2025-12-06,9,0,2021-07-19 09:00:00,2025-12-31 23:59:59
ACC_0000252,CUST_000213,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,77273.85,51426.15,128700.0,6435.0,0.15,active,,BR856,Visa Platinum Card,2021-07-11,,2025-11-08,28,0,2021-07-11 09:00:00,2025-12-31 23:59:59
ACC_0000253,CUST_000214,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,28095.93,20204.07,48300.0,2415.0,0.18,active,,BR905,Mastercard Gold,2024-12-21,,2025-10-22,4,0,2024-12-21 09:00:00,2025-12-31 23:59:59
ACC_0000254,CUST_000214,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,17162.23,8837.77,26000.0,1300.0,0.18,active,,BR307,Visa Gold Card,2020-06-28,,2025-10-11,12,0,2020-06-28 09:00:00,2025-12-31 23:59:59
ACC_0000255,CUST_000215,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5989.08,9710.92,15700.0,785.0,0.24,active,,BR820,Visa Classic Card,2022-10-27,,2025-11-16,11,0,2022-10-27 09:00:00,2025-12-31 23:59:59
ACC_0000256,CUST_000216,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,16066.62,41333.38,57400.0,2870.0,0.18,active,,BR519,Mastercard Gold,2021-03-14,,2025-10-18,20,0,2021-03-14 09:00:00,2025-12-31 23:59:59
ACC_0000257,CUST_000216,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,18188.96,35211.04,53400.0,2670.0,0.18,active,,BR873,Visa Gold Card,2021-02-22,,2025-10-15,4,0,2021-02-22 09:00:00,2025-12-31 23:59:59
ACC_0000258,CUST_000217,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2424.45,6075.55,8500.0,425.0,0.22,active,,BR685,Mastercard Standard,2020-10-23,,2025-11-15,19,0,2020-10-23 09:00:00,2025-12-31 23:59:59
ACC_0000259,CUST_000217,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,8838.41,4061.59,12900.0,645.0,0.24,active,,BR281,Visa Classic Card,2024-06-11,,2025-10-12,3,0,2024-06-11 09:00:00,2025-12-31 23:59:59
ACC_0000260,CUST_000218,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,4394.36,12805.64,17200.0,860.0,0.22,active,,BR905,Mastercard Standard,2021-11-11,,2025-11-23,26,0,2021-11-11 09:00:00,2025-12-31 23:59:59
ACC_0000261,CUST_000218,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,8155.36,5444.64,13600.0,680.0,0.24,active,,BR971,Visa Classic Card,2020-10-19,,2025-11-06,12,0,2020-10-19 09:00:00,2025-12-31 23:59:59
ACC_0000262,CUST_000219,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,7181.99,3818.01,11000.0,550.0,0.22,active,,BR559,Mastercard Standard,2020-11-08,,2025-12-10,9,0,2020-11-08 09:00:00,2025-12-31 23:59:59
ACC_0000263,CUST_000220,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,20298.66,8801.34,29100.0,1455.0,0.18,active,,BR233,Mastercard Gold,2023-11-03,,2025-11-18,2,0,2023-11-03 09:00:00,2025-12-31 23:59:59
ACC_0000264,CUST_000221,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,6506.12,15193.88,21700.0,1085.0,0.24,active,,BR376,Visa Classic Card,2023-07-13,,2025-10-23,22,0,2023-07-13 09:00:00,2025-12-31 23:59:59
ACC_0000265,CUST_000222,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,17488.09,10411.91,27900.0,1395.0,0.15,active,,BR836,Mastercard World,2023-07-23,,2025-11-05,12,0,2023-07-23 09:00:00,2025-12-31 23:59:59
ACC_0000266,CUST_000223,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,21893.77,68706.23,90600.0,4530.0,0.15,active,,BR621,Visa Platinum Card,2023-11-03,,2025-12-11,28,0,2023-11-03 09:00:00,2025-12-31 23:59:59
ACC_0000267,CUST_000224,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,1571.85,4628.15,6200.0,310.0,0.24,active,,BR920,Visa Classic Card,2020-03-12,,2025-10-05,19,0,2020-03-12 09:00:00,2025-12-31 23:59:59
ACC_0000268,CUST_000225,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,3410.94,13089.06,16500.0,825.0,0.18,active,,BR992,Visa Gold Card,2022-10-03,,2025-10-19,21,0,2022-10-03 09:00:00,2025-12-31 23:59:59
ACC_0000269,CUST_000225,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,8953.24,26446.76,35400.0,1770.0,0.18,active,,BR183,Mastercard Gold,2020-01-23,,2025-10-07,24,0,2020-01-23 09:00:00,2025-12-31 23:59:59
ACC_0000270,CUST_000226,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,10041.81,8458.19,18500.0,925.0,0.24,active,,BR740,Visa Classic Card,2021-01-23,,2025-10-13,11,0,2021-01-23 09:00:00,2025-12-31 23:59:59
ACC_0000271,CUST_000226,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,14074.62,11325.38,25400.0,1270.0,0.24,active,,BR849,Visa Classic Card,2023-10-23,,2025-10-16,10,0,2023-10-23 09:00:00,2025-12-31 23:59:59
ACC_0000272,CUST_000227,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,5322.71,20877.29,26200.0,1310.0,0.18,active,,BR293,Visa Gold Card,2021-04-09,,2025-10-18,19,0,2021-04-09 09:00:00,2025-12-31 23:59:59
ACC_0000273,CUST_000228,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,2019.94,3580.06,5600.0,280.0,0.24,active,,BR403,Visa Classic Card,2021-03-13,,2025-12-27,19,0,2021-03-13 09:00:00,2025-12-31 23:59:59
ACC_0000274,CUST_000229,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,35815.71,22684.29,58500.0,2925.0,0.15,active,,BR388,Mastercard World,2021-09-01,,2025-12-22,9,0,2021-09-01 09:00:00,2025-12-31 23:59:59
ACC_0000275,CUST_000230,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,25898.97,43701.03,69600.0,3480.0,0.15,active,,BR882,Visa Platinum Card,2020-10-25,,2025-11-03,22,0,2020-10-25 09:00:00,2025-12-31 23:59:59
ACC_0000276,CUST_000231,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,18750.04,16149.96,34900.0,1745.0,0.18,active,,BR720,Mastercard Gold,2022-10-25,,2025-11-23,22,0,2022-10-25 09:00:00,2025-12-31 23:59:59
ACC_0000277,CUST_000232,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,6471.58,11528.42,18000.0,900.0,0.24,active,,BR407,Visa Classic Card,2022-12-26,,2025-11-12,16,0,2022-12-26 09:00:00,2025-12-31 23:59:59
ACC_0000278,CUST_000233,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,7788.05,19511.95,27300.0,1365.0,0.18,active,,BR966,Mastercard Gold,2022-07-15,,2025-11-11,26,0,2022-07-15 09:00:00,2025-12-31 23:59:59
ACC_0000279,CUST_000234,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5877.87,7722.13,13600.0,680.0,0.22,active,,BR994,Mastercard Standard,2021-03-24,,2025-11-14,1,0,2021-03-24 09:00:00,2025-12-31 23:59:59
ACC_0000280,CUST_000235,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,119115.08,111684.92,230800.0,11540.0,0.15,active,,BR777,Mastercard World,2023-06-01,,2025-11-26,27,0,2023-06-01 09:00:00,2025-12-31 23:59:59
ACC_0000281,CUST_000235,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,51238.07,124261.93,175500.0,8775.0,0.15,active,,BR445,Visa Platinum Card,2020-01-13,,2025-11-05,9,0,2020-01-13 09:00:00,2025-12-31 23:59:59
ACC_0000282,CUST_000236,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,7317.18,4582.82,11900.0,595.0,0.22,active,,BR841,Mastercard Standard,2024-05-08,,2025-10-16,20,0,2024-05-08 09:00:00,2025-12-31 23:59:59
ACC_0000283,CUST_000236,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,10137.94,6062.06,16200.0,810.0,0.22,active,,BR431,Mastercard Standard,2023-11-02,,2025-11-04,3,0,2023-11-02 09:00:00,2025-12-31 23:59:59
ACC_0000284,CUST_000237,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,3627.01,1772.99,5400.0,270.0,0.18,active,,BR262,Mastercard Gold,2021-07-16,,2025-10-10,21,0,2021-07-16 09:00:00,2025-12-31 23:59:59
ACC_0000285,CUST_000238,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,8142.79,8157.21,16300.0,815.0,0.22,active,,BR805,Mastercard Standard,2024-05-11,,2025-12-12,26,0,2024-05-11 09:00:00,2025-12-31 23:59:59
ACC_0000286,CUST_000239,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2583.59,3516.41,6100.0,305.0,0.22,active,,BR992,Mastercard Standard,2023-04-07,,2025-11-23,8,0,2023-04-07 09:00:00,2025-12-31 23:59:59
ACC_0000287,CUST_000240,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,23990.75,25109.25,49100.0,2455.0,0.18,active,,BR747,Mastercard Gold,2022-12-07,,2025-10-11,26,0,2022-12-07 09:00:00,2025-12-31 23:59:59
ACC_0000288,CUST_000241,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,9833.85,20466.15,30300.0,1515.0,0.18,active,,BR493,Visa Gold Card,2024-08-01,,2025-11-17,4,0,2024-08-01 09:00:00,2025-12-31 23:59:59
ACC_0000289,CUST_000242,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,36923.1,48676.9,85600.0,4280.0,0.15,active,,BR910,Mastercard World,2022-02-15,,2025-11-25,7,0,2022-02-15 09:00:00,2025-12-31 23:59:59
ACC_0000290,CUST_000243,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5003.33,16796.67,21800.0,1090.0,0.24,active,,BR944,Visa Classic Card,2021-04-21,,2025-10-11,12,0,2021-04-21 09:00:00,2025-12-31 23:59:59
ACC_0000291,CUST_000244,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,11589.54,14610.46,26200.0,1310.0,0.24,active,,BR761,Visa Classic Card,2022-10-18,,2025-10-27,26,0,2022-10-18 09:00:00,2025-12-31 23:59:59
ACC_0000292,CUST_000245,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,12376.89,9423.11,21800.0,1090.0,0.18,active,,BR909,Visa Gold Card,2021-09-26,,2025-12-10,8,0,2021-09-26 09:00:00,2025-12-31 23:59:59
ACC_0000293,CUST_000245,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,13341.27,7958.73,21300.0,1065.0,0.18,active,,BR129,Mastercard Gold,2022-05-07,,2025-10-10,1,0,2022-05-07 09:00:00,2025-12-31 23:59:59
ACC_0000294,CUST_000246,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6172.93,4327.07,10500.0,525.0,0.22,active,,BR708,Mastercard Standard,2021-08-21,,2025-11-18,6,0,2021-08-21 09:00:00,2025-12-31 23:59:59
ACC_0000295,CUST_000247,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,41684.44,55715.56,97400.0,4870.0,0.15,active,,BR700,Mastercard World,2021-12-20,,2025-11-10,6,0,2021-12-20 09:00:00,2025-12-31 23:59:59
ACC_0000296,CUST_000248,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,2179.61,3820.39,6000.0,300.0,0.24,active,,BR484,Visa Classic Card,2023-06-05,,2025-11-27,24,0,2023-06-05 09:00:00,2025-12-31 23:59:59
ACC_0000297,CUST_000248,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4574.34,6925.66,11500.0,575.0,0.24,active,,BR431,Visa Classic Card,2022-10-27,,2025-10-21,10,0,2022-10-27 09:00:00,2025-12-31 23:59:59
ACC_0000298,CUST_000249,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,39590.76,31509.24,71100.0,3555.0,0.18,active,,BR635,Visa Gold Card,2023-02-03,,2025-10-05,4,0,2023-02-03 09:00:00,2025-12-31 23:59:59
ACC_0000299,CUST_000250,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,13517.35,6182.65,19700.0,985.0,0.24,active,,BR604,Visa Classic Card,2022-02-14,,2025-11-25,3,0,2022-02-14 09:00:00,2025-12-31 23:59:59
ACC_0000300,CUST_000250,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,8490.82,7809.18,16300.0,815.0,0.22,active,,BR933,Mastercard Standard,2023-12-05,,2025-12-27,3,0,2023-12-05 09:00:00,2025-12-31 23:59:59
ACC_0000301,CUST_000251,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5328.39,3071.61,8400.0,420.0,0.24,active,,BR124,Visa Classic Card,2021-04-02,,2025-12-22,18,0,2021-04-02 09:00:00,2025-12-31 23:59:59
ACC_0000302,CUST_000251,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,1481.29,5218.71,6700.0,335.0,0.24,active,,BR430,Visa Classic Card,2021-03-28,,2025-10-17,11,0,2021-03-28 09:00:00,2025-12-31 23:59:59
ACC_0000303,CUST_000252,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6551.57,12448.43,19000.0,950.0,0.22,active,,BR169,Mastercard Standard,2020-11-23,,2025-12-14,18,0,2020-11-23 09:00:00,2025-12-31 23:59:59
ACC_0000304,CUST_000253,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,22152.91,27547.09,49700.0,2485.0,0.18,active,,BR948,Visa Gold Card,2022-12-03,,2025-12-12,17,0,2022-12-03 09:00:00,2025-12-31 23:59:59
ACC_0000305,CUST_000253,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,22844.01,25955.99,48800.0,2440.0,0.18,active,,BR497,Visa Gold Card,2024-05-09,,2025-12-12,17,0,2024-05-09 09:00:00,2025-12-31 23:59:59
ACC_0000306,CUST_000254,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,15413.63,26986.37,42400.0,2120.0,0.18,active,,BR129,Visa Gold Card,2022-07-04,,2025-12-10,15,0,2022-07-04 09:00:00,2025-12-31 23:59:59
ACC_0000307,CUST_000254,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,9459.19,27440.81,36900.0,1845.0,0.18,active,,BR683,Mastercard Gold,2023-02-24,,2025-10-07,25,0,2023-02-24 09:00:00,2025-12-31 23:59:59
ACC_0000308,CUST_000255,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,4445.19,2854.81,7300.0,365.0,0.22,active,,BR680,Mastercard Standard,2022-08-02,,2025-12-21,8,0,2022-08-02 09:00:00,2025-12-31 23:59:59
ACC_0000309,CUST_000256,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,10116.1,18383.9,28500.0,1425.0,0.18,active,,BR837,Mastercard Gold,2021-03-28,,2025-11-07,16,0,2021-03-28 09:00:00,2025-12-31 23:59:59
ACC_0000310,CUST_000257,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,37367.62,37232.38,74600.0,3730.0,0.18,active,,BR914,Mastercard Gold,2021-08-16,,2025-12-20,10,0,2021-08-16 09:00:00,2025-12-31 23:59:59
ACC_0000311,CUST_000258,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,17724.89,9875.11,27600.0,1380.0,0.18,active,,BR410,Visa Gold Card,2020-10-02,,2025-10-09,1,0,2020-10-02 09:00:00,2025-12-31 23:59:59
ACC_0000312,CUST_000259,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,2953.48,6646.52,9600.0,480.0,0.24,active,,BR527,Visa Classic Card,2021-07-24,,2025-11-03,9,0,2021-07-24 09:00:00,2025-12-31 23:59:59
ACC_0000313,CUST_000260,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,21588.04,39911.96,61500.0,3075.0,0.18,active,,BR862,Mastercard Gold,2022-08-26,,2025-10-04,21,0,2022-08-26 09:00:00,2025-12-31 23:59:59
ACC_0000314,CUST_000261,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,4075.06,11824.94,15900.0,795.0,0.18,active,,BR379,Visa Gold Card,2021-08-28,,2025-12-23,18,0,2021-08-28 09:00:00,2025-12-31 23:59:59
ACC_0000315,CUST_000262,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,28328.7,74071.3,102400.0,5120.0,0.15,active,,BR609,Mastercard World,2020-07-22,,2025-11-01,2,0,2020-07-22 09:00:00,2025-12-31 23:59:59
ACC_0000316,CUST_000263,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,1053.84,4046.16,5100.0,255.0,0.18,active,,BR836,Mastercard Gold,2020-11-03,,2025-11-23,10,0,2020-11-03 09:00:00,2025-12-31 23:59:59
ACC_0000317,CUST_000264,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6406.99,2993.01,9400.0,470.0,0.22,active,,BR765,Mastercard Standard,2021-04-23,,2025-11-26,1,0,2021-04-23 09:00:00,2025-12-31 23:59:59
